#Version: 1.0
#Software: ZScaler NSS Web Log (synthetic sample for SOC Log Analyzer)
#Fields: datetime	user	department	location	clientip	serverip	method	host	url	action	reason	statuscode	requestsize	responsesize	urlcategory	threatname	riskscore	useragent	referer	appname
2024-05-14 10:19:27	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	170.114.52.128	GET	zoom.us	https://zoom.us/favicon.ico	Allowed	-	200	326	66562	Streaming Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:19:35	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	140.82.113.140	GET	github.com	https://github.com/docs/getting-started	Allowed	-	200	272	82022	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:20:01	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.16	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	295	92	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:20:24	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	104.18.32.105	GET	stackoverflow.com	https://stackoverflow.com/	Allowed	-	200	1030	21681	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:20:44	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	99.84.108.211	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v2/messages	Allowed	-	200	860	62127	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:20:59	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.59	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	327	105	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:21:15	mallory@tenex.local	Engineering	HQ-Austin	10.10.1.32	104.18.32.185	GET	stackoverflow.com	https://stackoverflow.com/favicon.ico	Allowed	-	200	1017	21410	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:21:20	dan@tenex.local	HR	Remote-VPN	10.10.4.23	104.16.85.15	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/index.html	Allowed	-	304	262	58652	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:21:43	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	140.82.114.141	GET	api.github.com	https://api.github.com/index.html	Allowed	-	200	1367	2714	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:21:59	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.24	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	330	115	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:22:11	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	104.16.85.166	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/user/profile	Allowed	-	200	1058	48439	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:22:26	ken@tenex.local	IT	HQ-Austin	10.10.3.30	142.250.80.6	POST	docs.google.com	https://docs.google.com/	Allowed	-	200	7750	9368	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:23:01	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.22	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	322	122	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:23:07	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	13.107.42.160	GET	www.linkedin.com	https://www.linkedin.com/api/v2/messages	Allowed	-	200	435	7278	Social Networking	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:23:34	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	140.82.113.41	GET	github.com	https://github.com/favicon.ico	Allowed	-	200	1082	88402	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:23:55	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	104.192.142.236	GET	www.atlassian.net	https://www.atlassian.net/search?q=deployment	Allowed	-	200	883	62078	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:24:00	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.37	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	296	135	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:24:51	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	13.107.42.171	GET	www.linkedin.com	https://www.linkedin.com/search?q=deployment	Allowed	-	200	931	33107	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:24:59	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.45	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	334	124	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:25:14	mallory@tenex.local	Engineering	HQ-Austin	10.10.1.32	99.84.108.233	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v1/status	Allowed	-	200	880	20815	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:25:34	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	99.84.108.29	GET	console.aws.amazon.com	https://console.aws.amazon.com/	Allowed	-	200	803	66969	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:25:47	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	170.114.52.161	GET	zoom.us	https://zoom.us/static/main.css	Allowed	-	200	308	74551	Streaming Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:25:51	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	99.84.108.213	GET	console.aws.amazon.com	https://console.aws.amazon.com/search?q=deployment	Allowed	-	200	820	88696	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:26:01	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.32	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	317	98	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:26:26	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	170.114.52.8	GET	zoom.us	https://zoom.us/api/v2/messages	Allowed	-	200	788	69271	Streaming Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:26:33	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	142.250.72.35	GET	www.google.com	https://www.google.com/index.html	Allowed	-	200	259	70697	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:26:41	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	52.216.35.247	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/api/v1/status	Allowed	-	200	590	13533	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:26:58	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.4	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	305	105	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:27:25	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	142.250.80.43	GET	docs.google.com	https://docs.google.com/static/main.css	Allowed	-	200	715	83662	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:28:00	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.56	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	325	129	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:28:09	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	52.113.194.64	GET	teams.microsoft.com	https://teams.microsoft.com/	Allowed	-	200	608	34435	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 10:28:16	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	104.109.10.193	GET	www.salesforce.com	https://www.salesforce.com/docs/getting-started	Allowed	-	200	1273	32543	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:28:41	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	140.82.113.137	POST	github.com	https://github.com/user/profile	Allowed	-	200	956	13869	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:28:57	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	13.107.42.220	GET	www.linkedin.com	https://www.linkedin.com/favicon.ico	Allowed	-	200	288	37777	Social Networking	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:28:59	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	185.220.101.33	POST	cdn-analytics-sync.top	https://cdn-analytics-sync.top/api/ping	Allowed	-	200	288	122	Miscellaneous	-	55	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36	-	-
2024-05-14 10:29:19	judy@tenex.local	HR	EU-Dublin	10.10.2.29	52.216.35.106	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/api/v2/messages	Allowed	-	200	527	84034	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:29:23	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	52.96.40.77	GET	outlook.office365.com	https://outlook.office365.com/api/v1/status	Allowed	-	200	217	23474	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 10:29:50	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	104.16.24.44	GET	registry.npmjs.org	https://registry.npmjs.org/docs/getting-started	Allowed	-	301	897	6397	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:30:04	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	140.82.113.12	GET	github.com	https://github.com/static/main.css	Allowed	-	200	735	33799	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:30:28	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	104.109.10.89	GET	www.salesforce.com	https://www.salesforce.com/static/main.css	Allowed	-	200	936	88521	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:31:00	victor@tenex.local	HR	HQ-Austin	10.10.2.41	142.250.72.72	GET	mail.google.com	https://mail.google.com/assets/app.js	Allowed	-	200	1064	43144	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:31:01	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	104.109.10.53	GET	www.salesforce.com	https://www.salesforce.com/assets/app.js	Allowed	-	200	423	19527	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:31:02	mallory@tenex.local	Engineering	HQ-Austin	10.10.1.32	104.18.32.105	GET	stackoverflow.com	https://stackoverflow.com/	Allowed	-	200	892	88624	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:31:13	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	104.16.24.76	GET	registry.npmjs.org	https://registry.npmjs.org/search?q=deployment	Allowed	-	200	264	73018	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:31:42	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	52.96.40.209	GET	outlook.office365.com	https://outlook.office365.com/assets/app.js	Allowed	-	200	885	84624	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 10:31:47	dan@tenex.local	HR	Remote-VPN	10.10.4.23	151.101.65.69	GET	www.nytimes.com	https://www.nytimes.com/api/v1/status	Allowed	-	304	575	80024	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:31:55	judy@tenex.local	HR	EU-Dublin	10.10.2.29	104.16.24.9	GET	registry.npmjs.org	https://registry.npmjs.org/docs/getting-started	Allowed	-	200	1332	22659	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:32:13	ken@tenex.local	IT	HQ-Austin	10.10.3.30	104.192.142.51	POST	www.atlassian.net	https://www.atlassian.net/api/v2/messages	Allowed	-	200	3760	17231	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:32:23	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	52.216.35.155	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/api/v2/messages	Allowed	-	200	1311	31161	Web Hosting	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:32:47	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	104.18.32.230	GET	stackoverflow.com	https://stackoverflow.com/index.html	Allowed	-	200	503	48118	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:32:49	erin@tenex.local	IT	EU-Dublin	10.10.1.24	104.16.85.36	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/user/profile	Allowed	-	200	459	11591	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:32:55	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	151.101.65.44	GET	www.nytimes.com	https://www.nytimes.com/index.html	Allowed	-	200	380	20802	News and Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:33:29	victor@tenex.local	HR	HQ-Austin	10.10.2.41	104.192.142.3	POST	www.atlassian.net	https://www.atlassian.net/user/profile	Allowed	-	200	7822	12930	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:33:34	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	3.89.11.206	GET	slack.com	https://slack.com/static/main.css	Allowed	-	200	1183	54119	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:33:49	victor@tenex.local	HR	HQ-Austin	10.10.2.41	151.101.65.123	GET	www.nytimes.com	https://www.nytimes.com/api/v1/status	Allowed	-	200	352	21125	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:34:31	dan@tenex.local	HR	Remote-VPN	10.10.4.23	142.250.72.20	GET	mail.google.com	https://mail.google.com/api/v2/messages	Allowed	-	200	394	34885	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:35:13	judy@tenex.local	HR	EU-Dublin	10.10.2.29	104.109.10.132	POST	www.salesforce.com	https://www.salesforce.com/index.html	Allowed	-	200	5100	86810	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:35:44	victor@tenex.local	HR	HQ-Austin	10.10.2.41	170.114.52.199	GET	zoom.us	https://zoom.us/favicon.ico	Allowed	-	200	819	86429	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:35:50	dan@tenex.local	HR	Remote-VPN	10.10.4.23	140.82.114.118	GET	api.github.com	https://api.github.com/static/main.css	Allowed	-	200	370	71218	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:35:59	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	104.18.32.30	GET	stackoverflow.com	https://stackoverflow.com/search?q=deployment	Allowed	-	200	694	64159	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:35:59	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	104.16.24.191	GET	registry.npmjs.org	https://registry.npmjs.org/api/v1/status	Allowed	-	200	1148	17616	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:37:21	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	170.114.52.233	GET	zoom.us	https://zoom.us/user/profile	Allowed	-	200	1084	2464	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:38:39	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	140.82.113.202	GET	github.com	https://github.com/docs/getting-started	Allowed	-	200	1096	86820	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:38:41	ken@tenex.local	IT	HQ-Austin	10.10.3.30	151.101.65.146	GET	www.nytimes.com	https://www.nytimes.com/docs/getting-started	Allowed	-	200	491	16759	News and Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:38:57	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	52.96.40.73	GET	outlook.office365.com	https://outlook.office365.com/favicon.ico	Allowed	-	200	627	50751	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 10:39:25	erin@tenex.local	IT	EU-Dublin	10.10.1.24	142.250.72.227	GET	mail.google.com	https://mail.google.com/search?q=deployment	Allowed	-	200	909	25732	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:40:00	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	13.107.42.222	GET	www.linkedin.com	https://www.linkedin.com/api/v2/messages	Allowed	-	200	219	10199	Social Networking	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:40:07	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	104.16.85.153	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/	Allowed	-	200	667	48800	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:40:13	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	104.16.85.243	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/assets/app.js	Allowed	-	200	949	59862	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:40:34	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	52.113.194.172	GET	teams.microsoft.com	https://teams.microsoft.com/favicon.ico	Allowed	-	200	1262	52607	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 10:40:37	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	104.16.85.201	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/index.html	Allowed	-	200	1281	80894	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 10:40:38	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	52.216.35.235	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/user/profile	Allowed	-	200	1271	58716	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:41:15	ken@tenex.local	IT	HQ-Austin	10.10.3.30	142.250.72.26	GET	www.google.com	https://www.google.com/static/main.css	Allowed	-	200	622	43671	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 10:41:22	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	104.109.10.115	POST	www.salesforce.com	https://www.salesforce.com/assets/app.js	Allowed	-	200	3871	56810	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:41:26	victor@tenex.local	HR	HQ-Austin	10.10.2.41	52.113.194.50	GET	teams.microsoft.com	https://teams.microsoft.com/static/main.css	Allowed	-	404	596	10919	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 10:41:27	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	99.84.108.95	GET	console.aws.amazon.com	https://console.aws.amazon.com/favicon.ico	Allowed	-	200	1319	8347	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 10:41:29	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	52.113.194.5	GET	teams.microsoft.com	https://teams.microsoft.com/docs/getting-started	Allowed	-	200	1393	47592	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
